tmdbId,title,genres,info,tmdburl,rating_count,rating_avg,poster_path,year,trailer_url
15764,Sophie's Choice,"Drama, Romance, War","Stingo, a young writer, moves to Brooklyn in 1947 to begin work on his first novel. As he becomes friendly with Sophie and her lover Nathan, he learns that she is a Holocaust survivor. Flashbacks reveal her harrowing story, from pre-war prosperity to Auschwitz. In the present, Sophie and Nathan's relationship increasingly unravels as Stingo grows closer to Sophie and Nathan's fragile mental state becomes ever more apparent.",https://www.themoviedb.org/movie/15764,837,7.331,https://image.tmdb.org/t/p/original/rZDPbPTFwuKgr5b9jixGFNYkGYt.jpg,1982,https://www.youtube.com/watch?v=STPJVf6wqCk
23587,Vigilante,"Crime, Action","New York City factory worker Eddie Marino is a solid citizen and regular guy, until the day a sadistic street gang brutally assaults his wife and murders his child. When a corrupt judge sets the thugs free, he goes berserk and vows revenge.",https://www.themoviedb.org/movie/23587,93,6.3,https://image.tmdb.org/t/p/original/jVG73UgvErm9EfAjiOhVlxIzN3r.jpg,1982,https://www.youtube.com/watch?v=wk_IdYRqvfw
9343,Fitzcarraldo,"Drama, Adventure","Fitzcarraldo is a dreamer who plans to build an opera house in Iquitos, in the Peruvian Amazon, so, in order to finance his project, he embarks on an epic adventure to collect rubber, a very profitable product, in a remote and unexplored region of the rainforest.",https://www.themoviedb.org/movie/9343,746,7.6,https://image.tmdb.org/t/p/original/oBCnYEKcg1rMhr5JjDnrRpilvDd.jpg,1982,https://www.youtube.com/watch?v=xWeb7i8IjYs
6217,Cat People,"Thriller, Horror","After years of separation, Irena Gallier and her minister brother, Paul, reunite in New Orleans. When zoologists capture a wild panther, Irena is drawn to the cat – and zoo curator Oliver to her. Soon, Paul will have to reveal the family secret: that when sexually aroused, they revert into predatory jungle cats.",https://www.themoviedb.org/movie/6217,495,6.055,https://image.tmdb.org/t/p/original/nYcQnkbTD4LDmp11HCReQuUoMKD.jpg,1982,https://www.youtube.com/watch?v=VKMFlipKWs8
11915,The Gendarme and the Gendarmettes,Comedy,"Cruchot's police office moves into a new building. They do not only get high tech equipment, but also four young female police officers to educate. All of them scramble to work with them -- and cause pure chaos while being distracted by the fine ladies. Then they get into real trouble when one after the other of their female colleagues is kidnapped.",https://www.themoviedb.org/movie/11915,534,6.0,https://image.tmdb.org/t/p/original/aMRRaX48RpSGp7RJxwkIJUndtdJ.jpg,1982,
17918,Swamp Thing,"Horror, Science Fiction","Mutated by his own secret formula, Dr. Alec Holland becomes Swamp Thing -  a half human, half plant superhero who will stop at nothing to rescue government agent Alice Cable and defeat his evil arch nemesis Arcane... even if it costs him his life.",https://www.themoviedb.org/movie/17918,377,5.393,https://image.tmdb.org/t/p/original/7BGaE9A7UeyxH29aeFbQfzEmIi0.jpg,1982,https://www.youtube.com/watch?v=76debmQRiFw
24226,The Verdict,Drama,"Frank Galvin is a down-on-his-luck lawyer and reduced to drinking and ambulance chasing, when a former associate reminds him of his obligations in a medical malpractice suit by serving it to Galvin on a silver platter—all parties are willing to settle out of court. Blundering his way through the preliminaries, Galvin suddenly realizes that the case should actually go to court—to punish the guilty, to get a decent settlement for his clients... and to restore his standing as a lawyer.",https://www.themoviedb.org/movie/24226,619,7.4,https://image.tmdb.org/t/p/original/bAe0telFqAzdV8a7aUiIBMEy9d8.jpg,1982,https://www.youtube.com/watch?v=wwqUtCeODOk
10831,The Draughtsman's Contract,"History, Mystery, TV Movie",A young artist is commissioned by the wife of a wealthy landowner to make a series of drawings of the estate while her husband is away.,https://www.themoviedb.org/movie/10831,225,7.1,https://image.tmdb.org/t/p/original/ljeTWR2kowGXijMc8LMuy72ULM3.jpg,1982,https://www.youtube.com/watch?v=CmCMumlxfX0
381648,Lady Karuizawa,"Drama, Romance",A university student travels to a popular resort in the mountains for a summer job as a waiter and becomes romantically involved with an older woman from a wealthy family.,https://www.themoviedb.org/movie/381648,5,4.8,https://image.tmdb.org/t/p/original/sRhGDlVlCUgDUYibndgFKnTco9s.jpg,1982,
14742,Night Shift,Comedy,"A nebbish of a morgue attendant gets shunted back to the night shift where he is shackled with an obnoxious neophyte partner who dreams of the ""one great idea"" for success. His life takes a bizarre turn when a prostitute neighbor complains about the loss of her pimp. His partner, upon hearing the situation, suggests that they fill that opening themselves using the morgue at night.",https://www.themoviedb.org/movie/14742,196,6.013,https://image.tmdb.org/t/p/original/srd48SpmL8KNjPYCobCEAbgohYK.jpg,1982,https://www.youtube.com/watch?v=bE2zds0_9v0
580116,The Rape,Drama,"Yahagi Michiko is accosted and raped walking home one evening. From there she maneuvers the logistics of the police, hospital, and criminal justice system while balancing her home life including romantic relationships.",https://www.themoviedb.org/movie/580116,6,4.0,https://image.tmdb.org/t/p/original/kY6gWfEJMjJ0JSvDkBuOCB3U6v0.jpg,1982,
30363,The State of Things,Drama,"On location in Portugal, a film crew runs out of film while making their own version of Roger Corman's The Day the World Ended (1956). The producer is nowhere to be found and director Munro attempts to find him in hopes of being able to finish the film.",https://www.themoviedb.org/movie/30363,70,6.5,https://image.tmdb.org/t/p/original/gHFOZph5GuFcDKe3Xgmrcc2sYwP.jpg,1982,https://www.youtube.com/watch?v=qj3V17L_Sm4
29702,Tenebre,"Thriller, Horror, Mystery","A razor-wielding serial killer is on the loose, murdering those around Peter Neal, an American mystery author in Italy to promote his newest novel.",https://www.themoviedb.org/movie/29702,593,6.852,https://image.tmdb.org/t/p/original/treOq9uABFwRPeMZsOK7JOeg4BX.jpg,1982,https://www.youtube.com/watch?v=0KwE5u-B3Cw
2262,Veronika Voss,Drama,"In Munich 1955, German film star Veronika Voss becomes a drug addict at the mercy of corrupt Dr. Marianne Katz, who keeps her supplied with morphine. After meeting sports writer Robert Krohn, Veronika begins to dream of a return to stardom. As the couple's relationship escalates in intensity, Veronika begins seriously planning her return to the screen -- only to realize how debilitated she has become through her drug habit.",https://www.themoviedb.org/movie/2262,135,7.2,https://image.tmdb.org/t/p/original/A09gh5oWVfincs6BbRz91HL4Rgc.jpg,1982,
10275,Shaolin Temple,Action,"The Tang emperor is betrayed by one of his generals, who installs himself as emperor in the East Capital. The son of one of his slave workers escapes to the Shaolin Temple, learns kung fu, and sets out to kill the traitor who killed his father.",https://www.themoviedb.org/movie/10275,120,6.963,https://image.tmdb.org/t/p/original/t2giunTHIGnWxOwDcbLNcopTQ5v.jpg,1982,https://www.youtube.com/watch?v=4ClFErO2jGI
12104,Pink Floyd: The Wall,"Music, Drama",A troubled rock star descends into madness in the midst of his physical and social isolation from everyone.,https://www.themoviedb.org/movie/12104,1471,7.965,https://image.tmdb.org/t/p/original/aElHyIdF5jmctFGhlhhaPFsbBJC.jpg,1982,https://www.youtube.com/watch?v=zErk5gIbilg
54339,Abbas in Flower,"Comedy, Romance","While working as an assistant to swindling driver Şakir, ingenuous Abbas falls for the same woman his boss loves.",https://www.themoviedb.org/movie/54339,75,7.267,https://image.tmdb.org/t/p/original/rZE04pfDBPPIDIF9tw3E8DxgPkf.jpg,1982,
31646,Piranha II: The Spawning,Horror,"A scuba diving instructor, her biochemist boyfriend, and her police chief ex-husband try to link a series of bizarre deaths to a mutant strain of piranha fish whose lair is a sunken freighter ship off a Caribbean island resort.",https://www.themoviedb.org/movie/31646,262,4.401,https://image.tmdb.org/t/p/original/gOPhCh4Ko5crlsyQewPsq1sYLiA.jpg,1982,https://www.youtube.com/watch?v=mLmnR-hHMj4
23942,Paradise,"Romance, Adventure","After their caravan is attacked and their respective families butchered by Arab marauders, teenagers David and Sarah flee across the desert. But the desert is filled with danger from the elements, animals and the unwholesome appetite of the Jackal, a sheik who wants Sarah for himself. However, the desert also holds temptation and love. David and Sarah hide out in an oasis and build a life for themselves, discovering each other in new ways.",https://www.themoviedb.org/movie/23942,112,6.1,https://image.tmdb.org/t/p/original/e4EMF7VKrDpMKyBXVO1elMZdWKP.jpg,1982,https://www.youtube.com/watch?v=YiOwfKrKRCQ
11564,Class of 1984,"Action, Crime, Drama, Thriller","Andy is a new teacher at an inner city high school that is unlike any he has seen before. There are metal detectors at the front door and the place is basically run by a tough kid named Peter Stegman. Soon, Andy and Stegman become enemies and Stegman will stop at nothing to protect his turf and drug dealing business.",https://www.themoviedb.org/movie/11564,341,6.4,https://image.tmdb.org/t/p/original/zaPeoSMiWM23g2M8qVMfNJdEeQa.jpg,1982,https://www.youtube.com/watch?v=9T81o2K29-c
11704,The Secret of NIMH,"Family, Animation, Fantasy, Adventure","A widowed field mouse must move her family -- including an ailing son -- to escape a farmer's plow. Aided by a crow and a pack of superintelligent, escaped lab rats, the brave mother struggles to transplant her home to firmer ground.",https://www.themoviedb.org/movie/11704,807,7.436,https://image.tmdb.org/t/p/original/prNrnOKlkV9wl5Sl3zwHu1f3t2z.jpg,1982,https://www.youtube.com/watch?v=2s8wJ7Q1VCQ
16363,The Best Little Whorehouse in Texas,Comedy,"When a big TV crusader Melvin P. Thorpe threatens to expose the Chicken Ranch to public scandal and close it down, Miss Mona doesn't go down without a fight.",https://www.themoviedb.org/movie/16363,152,6.128,https://image.tmdb.org/t/p/original/ypUcJRFDhwutqY70WjT1W5XlIOA.jpg,1982,https://www.youtube.com/watch?v=L3a_V6YntQw
2665,Airplane II: The Sequel,Comedy,"A faulty computer causes a passenger space shuttle to head straight for the sun, and man-with-a-past Ted Striker must save the day and get the shuttle back on track – again – all the while trying to patch up his relationship with Elaine.",https://www.themoviedb.org/movie/2665,1080,6.079,https://image.tmdb.org/t/p/original/5nBnmNmmBCsdkB2uxPMcm1nfrnc.jpg,1982,https://www.youtube.com/watch?v=-O42Vu_GnSc
9699,Trail of the Pink Panther,"Comedy, Crime, Mystery","The Pink Panther diamond is stolen once again from Lugash and the authorities call in Chief Inspector Clouseau from France. His plane disappears en-route. This time, famous French TV reporter Marie Jouvet sets out to solve the mystery and starts to interview everybody connected to Clouseau.",https://www.themoviedb.org/movie/9699,265,5.206,https://image.tmdb.org/t/p/original/l2Gv4I8CN28aflcqecPgb0NKh63.jpg,1982,https://www.youtube.com/watch?v=rFHmRFe7Bs0
10724,Firefox,"Science Fiction, Action, Adventure, Thriller","The Soviets have developed a revolutionary new jet fighter, called 'Firefox'. Worried that the jet will be used as a first-strike weapon—as there are rumours that it is undetectable by radar—the British send ex-Vietnam War pilot, Mitchell Gant on a covert mission into the Soviet Union to steal the Firefox.",https://www.themoviedb.org/movie/10724,544,6.017,https://image.tmdb.org/t/p/original/xP6VaKdFEriMzPXe3j5YyDF3ryS.jpg,1982,https://www.youtube.com/watch?v=T5W4MiBuEnY
16441,The Beastmaster,"Fantasy, Adventure, Action","Dar, is the son of a king, who is hunted by a priest after his birth and grows up in another family. When he becomes a grown man his new father is murdered by savages and he discovers that he has the ability to communicate with the animals, which leads him on his quest for revenge against his father's killers.",https://www.themoviedb.org/movie/16441,390,6.291,https://image.tmdb.org/t/p/original/vVW1SEyQTKOZeGJ1WyMLwAKWGOU.jpg,1982,https://www.youtube.com/watch?v=j3FCM5UVsKU
5961,Fanny and Alexander,"Fantasy, Drama, Mystery","As children in the loving Ekdahl family, Fanny and Alexander enjoy a happy life with their parents, who run a theater company. After their father dies unexpectedly, however, the siblings end up in a joyless home when their mother, Emilie, marries a stern bishop. The bleak situation gradually grows worse as the bishop becomes more controlling, but dedicated relatives make a valiant attempt to aid Emilie, Fanny and Alexander.",https://www.themoviedb.org/movie/5961,753,7.777,https://image.tmdb.org/t/p/original/q8jlA3Wc1Z987hNKRFA44g5OugC.jpg,1982,https://www.youtube.com/watch?v=UCXoXFdNa1o
13776,Diner,"Comedy, Drama","Set in 1959, Diner shows how five young men resist their adulthood and seek refuge in their beloved Diner. The mundane, childish, and titillating details of their lives are shared. But the golden moments pass, and the men shoulder their responsibilities, leaving the Diner behind.",https://www.themoviedb.org/movie/13776,277,6.8,https://image.tmdb.org/t/p/original/2vKIdZ6JkFIzcQeaHg3xtdvOyRO.jpg,1982,https://www.youtube.com/watch?v=__Q6_27KKEc
27273,The Flight of Dragons,"Animation, Fantasy, Family","The realm of magic is being threatened by the realm of logic, so Carolinus, the green wizard decides to shield it for all time. Ommadon, the evil red wizard, stands in his way. Carolinus then calls for a quest that is to be led by a man named Peter Dickinson, who is the first man of both the realms of science and magic. It is Peter's job to defeat Ommadon.",https://www.themoviedb.org/movie/27273,96,6.63,https://image.tmdb.org/t/p/original/4ta5lQEOBSxyuoOvgLs6CNQMTN6.jpg,1982,https://www.youtube.com/watch?v=vn9xV6_yyG0
